,actual_property_label,claim_label,mape_label,parsed_sentence,predicted_label,property_prediction,random_label
352,/location/statistical_region/health_expenditure_as_percent_of_gdp,1,1,"Health expenditure , total -LRB- % of GDP -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/health_expenditure_as_percent_of_gdp,1
353,no_region,0,0,"The latest value for GDP per capita , PPP -LRB- constant 2005 international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,1
354,/location/statistical_region/renewable_freshwater_per_capita,1,1,"LOCATION_SLOT Renewable internal freshwater resources per capita -LRB- cubic meters -RRB- 2011 : NUMBER_SLOT , Cubic meters",0,no_region,0
355,/location/statistical_region/population,1,1,"LOCATION_SLOT , the size of Maryland , has a population of NUMBER_SLOT -LRB- 2003 -RRB- .",1,/location/statistical_region/population,0
356,no_region,0,0,Value & RankThe Total Population of LOCATION_SLOT is NUMBER_SLOT -LRB- thousands of -RRB- with a global rank of 180 .,0,/location/statistical_region/internet_users_percent_population,1
357,no_region,0,0,"Even though the population of LOCATION_SLOT is NUMBER_SLOT % Muslim , and women in the Muslim world commonly wear hijabs , the governments of both Ben Ali and Habib Bourguiba pursued the eradication of public Islamic traditions , including hijab .",0,no_region,0
358,/location/statistical_region/population,1,1,"The total population in LOCATION_SLOT was last recorded at NUMBER_SLOT people in 2013 from 50.1 million in 1960 , changing 209 percent during the last 50 years .",1,/location/statistical_region/population,1
359,no_region,0,1,"According to the latest WHO data published in April 2011 life expectancy in LOCATION_SLOT is : Male NUMBER_SLOT , female 64.9 and total life expectancy is 63.5 which gives Ghana a World Life Expectancy ranking of 141 .",1,/location/statistical_region/life_expectancy,0
360,/location/statistical_region/gni_per_capita_in_ppp_dollars,1,1,"GNI per capita ; PPP -LRB- US dollar -RRB- in LOCATION_SLOT was last measured at NUMBER_SLOT in 2011 , according to the World Bank .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,1
361,/location/statistical_region/population,1,1,"The total population in LOCATION_SLOT was last recorded at NUMBER_SLOT people in 2013 from 119.9 million in 1960 , changing 20 percent during the last 50 years .",1,/location/statistical_region/population,1
362,/location/statistical_region/cpi_inflation_rate,1,0,Inflation -LRB- End of Year Change % -RRB- for LOCATION_SLOT in year 2013 is NUMBER_SLOT % .,1,/location/statistical_region/diesel_price_liter,0
363,no_region,0,1,"According to the latest WHO data published in April 2011 life expectancy in LOCATION_SLOT</location> is : Male NUMBER_SLOT , female NUMBER_SLOT and total life expectancy is 48.4 which gives Central African Republic a World Life Expectancy ranking of 187 .",1,/location/statistical_region/life_expectancy,1
364,no_region,0,0,Value & RankThe Total Population of LOCATION_SLOT is NUMBER_SLOT -LRB- millions of -RRB- with a global rank of 150 .,0,no_region,1
365,no_region,0,0,The average value for LOCATION_SLOT during that period was 17.67 million with a minumum of 9.54 million in 1960 and a maximum of NUMBER_SLOT in 2013 .,0,no_region,1
366,no_region,0,0,"According to the latest WHO data published in April 2011 life expectancy in LOCATION_SLOT</location> is : Male NUMBER_SLOT , female NUMBER_SLOT and total life expectancy is 68.1 which gives Mongolia a World Life Expectancy ranking of 123 .",1,/location/statistical_region/life_expectancy,1
367,/location/statistical_region/population,1,0,"The population of LOCATION_SLOT in 2000 was estimated at NUMBER_SLOT , including 1,159,913 non-Kuwaiti citizens .",0,/location/statistical_region/population,0
368,/location/statistical_region/population,1,1,But what blows my mind is the population of LOCATION_SLOT is NUMBER_SLOT .,1,/location/statistical_region/population,0
369,/location/statistical_region/health_expenditure_as_percent_of_gdp,1,1,"Health expenditure , total -LRB- % of GDP -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/health_expenditure_as_percent_of_gdp,1
370,/location/statistical_region/consumer_price_index,1,1,"LOCATION_SLOT Consumer price index -LRB- 2005 = 100 -RRB- 2012 : NUMBER_SLOT , Index , 2005 = 100",0,no_region,1
371,/location/statistical_region/population,1,1,Japan Population Ã‚ - Ã‚ The total population in LOCATION_SLOT was last recorded at NUMBER_SLOT people in 2013 from 83.2 million in 1950 changing 53 percent during the last 50 years ...,1,/location/statistical_region/population,1
372,/location/statistical_region/fertility_rate,1,1,"The value for Fertility rate , total -LRB- births per woman -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",1,/location/statistical_region/fertility_rate,0
373,/location/statistical_region/fertility_rate,1,1,"The value for Fertility rate , total -LRB- births per woman -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",1,/location/statistical_region/fertility_rate,1
374,no_region,0,1,"GDP per capita ; PPP -LRB- US dollar -RRB- in LOCATION_SLOT was last measured at NUMBER_SLOT in 2012 , according to the World Bank .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,0
375,/location/statistical_region/population,1,1,"LOCATION_SLOT has a population of NUMBER_SLOT , with 131 ethnicities , including Kazakh , Russian , Ukrainian , German , Uzbek , Tatar , and Uyghur .",1,/location/statistical_region/internet_users_percent_population,0
376,no_region,0,0,"According to the latest WHO data published in April 2011 life expectancy in LOCATION_SLOT</location> is : Male NUMBER_SLOT , female NUMBER_SLOT and total life expectancy is 51.5 which gives Chad a World Life Expectancy ranking of 179 .",1,/location/statistical_region/life_expectancy,0
377,no_region,0,0,"According to a 2009 U.S. State Department release , the population of LOCATION_SLOT is NUMBER_SLOT % Muslim , -LRB- approximately 85 % Sunni and 5 % Shia -RRB- .",1,/location/statistical_region/population,1
378,/location/statistical_region/health_expenditure_as_percent_of_gdp,1,1,"Health expenditure , total -LRB- % of GDP -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/health_expenditure_as_percent_of_gdp,1
379,/location/statistical_region/population,1,1,"The population of LOCATION_SLOT & Herzegovina in 2003 was estimated by the United Nations at NUMBER_SLOT , which placed it as number 120 in population among the 193 nations of the world .",1,/location/statistical_region/population,1
380,no_region,0,0,"According to the latest WHO data published in April 2011 life expectancy in LOCATION_SLOT is : Male NUMBER_SLOT , female 77.8 and total life expectancy is 74.0 which gives Romania a World Life Expectancy ranking of 74 .",1,/location/statistical_region/life_expectancy,1
381,/location/statistical_region/population,1,1,"LOCATION_SLOT , with an area of 2.7 million km2 , is the ninth largest country in the world but has a population of only NUMBER_SLOT -LRB- 2011 -RRB- .",1,/location/statistical_region/population,0
382,/location/statistical_region/population,1,1,"Current Population of LOCATION_SLOT - India , with 1,220,200,000 -LRB- NUMBER_SLOT -RRB- people is the second most populous country in the world , while China is on the top with over 1,350,044,605 -LRB- 1.35 billion -RRB- people .",1,no_region,0
383,/location/statistical_region/life_expectancy,1,1,"LOCATION_SLOT Life expectancy at birth , total -LRB- years -RRB- 2011 : NUMBER_SLOT , Years",1,/location/statistical_region/life_expectancy,0
384,no_region,0,0,"According to the latest WHO data published in April 2011 life expectancy in LOCATION_SLOT is : Male NUMBER_SLOT , female 67.1 and total life expectancy is 63.4 which gives Turkmenistan a World Life Expectancy ranking of 142 .",1,/location/statistical_region/life_expectancy,1
385,/location/statistical_region/fertility_rate,1,0,185 Fertility Rate í¢ $ `` LOCATION_SLOT NUMBER_SLOT,0,/location/statistical_region/fertility_rate,0
386,/location/statistical_region/population,1,0,In mid-1993 the population of LOCATION_SLOT was estimated at NUMBER_SLOT .,0,/location/statistical_region/population,1
387,no_region,0,0,"According to the latest WHO data published in April 2011 life expectancy in LOCATION_SLOT is : Male NUMBER_SLOT , female 75.7 and total life expectancy is 72.9 which gives Nicaragua a World Life Expectancy ranking of 90 .",1,/location/statistical_region/life_expectancy,1
388,/location/statistical_region/gni_in_ppp_dollars,1,1,"GNI ; PPP -LRB- US dollar -RRB- in LOCATION_SLOT was last measured at NUMBER_SLOT in 2012 , according to the World Bank .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,0
389,/location/statistical_region/gdp_nominal,1,1,The latest value for GDP -LRB- current US$ -RRB- in LOCATION_SLOT was $ NUMBER_SLOT as of 2011 .,1,no_region,1
390,/location/statistical_region/population,1,1,"As of mid-January 2014 , the estimated population of LOCATION_SLOT is NUMBER_SLOT .",0,/location/statistical_region/population,1
391,/location/statistical_region/population,1,1,"The total population in LOCATION_SLOT was last recorded at NUMBER_SLOT people in 2011 from 4.1 million in 1960 , changing 7 percent during the last 50 years .",1,/location/statistical_region/population,1
392,/location/statistical_region/population,1,0,"LOCATION_SLOT has an estimated population of NUMBER_SLOT as of 2012 , and its capital and largest city is Vilnius .",1,/location/statistical_region/population,1
393,/location/statistical_region/population,1,0,The estimated 2014 population of LOCATION_SLOT is NUMBER_SLOT people .,1,/location/statistical_region/population,1
394,/location/statistical_region/population,1,0,"The total population in LOCATION_SLOT was last recorded at NUMBER_SLOT people in 2013 from 0.2 million in 1993 , changing 67 percent during the last 50 years .",1,/location/statistical_region/population,0
395,/location/statistical_region/gni_per_capita_in_ppp_dollars,1,1,"GNI per capita ; PPP -LRB- US dollar -RRB- in LOCATION_SLOT was last measured at NUMBER_SLOT in 2012 , according to the World Bank .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,0
396,/location/statistical_region/cpi_inflation_rate,1,0,Inflation -LRB- Average Consumer Price Change % -RRB- for LOCATION_SLOT in year 2013 is NUMBER_SLOT % .,1,/location/statistical_region/diesel_price_liter,0
397,no_region,0,0,"The latest value for GDP per capita , PPP -LRB- constant 2005 international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,1
398,no_region,0,1,The average value for LOCATION_SLOT during that period was 18.94 million with a minumum of 8.56 million in 1960 and a maximum of NUMBER_SLOT in 2013 .,0,no_region,1
399,/location/statistical_region/gni_in_ppp_dollars,1,0,"The latest value for GNI , PPP -LRB- current international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/diesel_price_liter,1
400,no_region,0,1,"GDP of Estonia in 2012 was NUMBER_SLOT US dollars , ranked 106th in the world and was on par with GDP of LOCATION_SLOT -LRB- 23.2 billion US dollars -RRB- , GDP of Cyprus -LRB- 22.8 billion US dollars -RRB- , GDP of Uganda -LRB- 21.7 billion US dollars -RRB- , GDP of Zambia -LRB- 21.5 billion US dollars -RRB- .",0,/location/statistical_region/gdp_nominal,0
401,/location/statistical_region/consumer_price_index,1,1,"LOCATION_SLOT Consumer price index -LRB- 2005 = 100 -RRB- 2012 : NUMBER_SLOT , Index , 2005 = 100",0,no_region,0
402,/location/statistical_region/life_expectancy,1,1,"LOCATION_SLOT Life expectancy at birth , total -LRB- years -RRB- 2011 : NUMBER_SLOT , Years",1,/location/statistical_region/life_expectancy,1
403,/location/statistical_region/population,1,0,"The population of LOCATION_SLOT , which is entirely urban , was estimated at NUMBER_SLOT in July 2000 .",1,/location/statistical_region/population,1
404,/location/statistical_region/fertility_rate,1,0,29 Fertility Rate í¢ $ `` LOCATION_SLOT NUMBER_SLOT,0,/location/statistical_region/fertility_rate,0
405,no_region,0,0,"The latest value for GDP per capita , PPP -LRB- constant 2005 international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,0
406,no_region,0,0,"The latest value for GDP per capita , PPP -LRB- constant 2005 international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,1
407,/location/statistical_region/population,1,0,"According to the CIA 's website , the population of LOCATION_SLOT -LRB- as of July 2008 -RRB- is NUMBER_SLOT .",1,/location/statistical_region/population,1
408,no_region,0,0,Ìâ LOCATION_SLOT | | NUMBER_SLOT,0,no_region,1
409,no_region,0,1,"According to the latest WHO data published in April 2011 life expectancy in LOCATION_SLOT</location> is : Male NUMBER_SLOT , female NUMBER_SLOT and total life expectancy is 82.6 which gives Switzerland a World Life Expectancy ranking of 2 .",1,/location/statistical_region/life_expectancy,0
410,no_region,0,1,"The latest value for GDP per capita , PPP -LRB- current international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/gdp_nominal_per_capita,0
411,/location/statistical_region/population,1,1,"The total population in LOCATION_SLOT was last recorded at NUMBER_SLOT people in 2013 from 2.4 million in 1960 , changing 56 percent during the last 50 years .",1,/location/statistical_region/population,1
412,/location/statistical_region/gdp_nominal_per_capita,1,1,"LOCATION_SLOT GDP per capita -LRB- current US$ -RRB- 2012 : NUMBER_SLOT , U.S. dollars",0,no_region,0
413,/location/statistical_region/population,1,1,"As of 2013 , the population of LOCATION_SLOT is NUMBER_SLOT .",1,/location/statistical_region/population,0
414,/location/statistical_region/population,1,0,"LOCATION_SLOT has a population of NUMBER_SLOT -LRB- July 2009 est. -RRB- Tajiks who speak the Tajik language -LRB- a variety of Persian -RRB- are the main ethnic group , although there is a sizable minority of Uzbeks and Russians , whose numbers are declining due to emigration .",0,no_region,1
415,/location/statistical_region/diesel_price_liter,1,1,The latest value for Pump price for diesel fuel -LRB- US$ per liter -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2012 .,0,no_region,0
416,/location/statistical_region/population,1,0,"The population of LOCATION_SLOT in 2003 was estimated by the United Nations at NUMBER_SLOT , which placed it as number 77 in population among the 193 nations of the world .",1,/location/statistical_region/population,0
417,/location/statistical_region/gni_per_capita_in_ppp_dollars,1,0,"The latest value for GNI per capita , PPP -LRB- constant 2005 international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,0
418,/location/statistical_region/gdp_nominal,1,0,South Korea GDP Ìâ - Ìâ The Gross Domestic Product -LRB- GDP -RRB- in LOCATION_SLOT was worth NUMBER_SLOT US dollars in 2013 .,0,/location/statistical_region/cpi_inflation_rate,1
419,/location/statistical_region/fertility_rate,1,1,"The value for Fertility rate , total -LRB- births per woman -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",1,/location/statistical_region/fertility_rate,0
420,no_region,0,0,"The latest value for GDP , PPP -LRB- current international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,0
